Date,Price,Open,High,Low,Vol.,Change %
04/13/2015,"5,136.20","5,136.20","5,136.20","5,136.20",,0.24%
04/10/2015,"5,123.97","5,123.97","5,123.97","5,123.97",,-0.08%
04/09/2015,"5,128.03","5,128.03","5,128.03","5,128.03",,-0.28%
04/08/2015,"5,142.35","5,142.35","5,142.35","5,142.35",,-0.72%
04/07/2015,"5,179.76","5,179.76","5,179.76","5,179.76",,-0.33%
04/02/2015,"5,196.86","5,196.86","5,196.86","5,196.86",,-0.83%
04/01/2015,"5,240.53","5,240.53","5,240.53","5,240.53",,-0.15%
03/31/2015,"5,248.16","5,248.16","5,248.16","5,248.16",,0.11%
03/30/2015,"5,242.62","5,242.62","5,242.62","5,242.62",,0.01%
03/27/2015,"5,242.35","5,242.35","5,242.35","5,242.35",,-0.20%
03/26/2015,"5,252.74","5,252.74","5,252.74","5,252.74",,-0.42%
03/25/2015,"5,275.10","5,275.10","5,275.10","5,275.10",,0.39%
03/24/2015,"5,254.60","5,254.60","5,254.60","5,254.60",,-0.21%
03/23/2015,"5,265.67","5,265.67","5,265.67","5,265.67",,-0.73%
03/20/2015,"5,304.41","5,304.41","5,304.41","5,304.41",,-0.79%
03/19/2015,"5,346.56","5,346.56","5,346.56","5,346.56",,0.08%
03/18/2015,"5,342.36","5,342.36","5,342.36","5,342.36",,0.54%
03/17/2015,"5,313.84","5,313.84","5,313.84","5,313.84",,-0.53%
03/16/2015,"5,342.17","5,342.17","5,342.17","5,342.17",,-0.15%
03/13/2015,"5,350.30","5,350.30","5,350.30","5,350.30",,0.05%
03/12/2015,"5,347.54","5,347.54","5,347.54","5,347.54",,-0.28%
03/11/2015,"5,362.43","5,362.43","5,362.43","5,362.43",,-0.12%
03/10/2015,"5,368.69","5,368.69","5,368.69","5,368.69",,-0.06%
03/09/2015,"5,371.69","5,371.69","5,371.69","5,371.69",,-0.03%
03/06/2015,"5,373.22","5,373.22","5,373.22","5,373.22",,-0.70%
03/05/2015,"5,411.05","5,411.05","5,411.05","5,411.05",,-0.92%
03/04/2015,"5,461.08","5,461.08","5,461.08","5,461.08",,-0.24%
03/03/2015,"5,474.45","5,474.45","5,474.45","5,474.45",,-0.46%
03/02/2015,"5,499.64","5,499.64","5,499.64","5,499.64",,0.15%
02/27/2015,"5,491.37","5,491.37","5,491.37","5,491.37",,0.28%
02/26/2015,"5,475.84","5,475.84","5,475.84","5,475.84",,0.15%
02/25/2015,"5,467.78","5,467.78","5,467.78","5,467.78",,0.23%
02/24/2015,"5,455.23","5,455.23","5,455.23","5,455.23",,-0.01%
02/23/2015,"5,455.84","5,455.84","5,455.84","5,455.84",,-0.18%
02/20/2015,"5,465.90","5,465.90","5,465.90","5,465.90",,-0.14%
02/19/2015,"5,473.81","5,473.81","5,473.81","5,473.81",,0.51%
02/18/2015,"5,446.04","5,446.04","5,446.04","5,446.04",,0.78%
02/17/2015,"5,403.72","5,403.72","5,403.72","5,403.72",,0.86%
02/16/2015,"5,357.69","5,357.69","5,357.69","5,357.69",,0.33%
02/13/2015,"5,340.08","5,340.08","5,340.08","5,340.08",,0.12%
02/12/2015,"5,333.86","5,333.86","5,333.86","5,333.86",,0.07%
02/11/2015,"5,330.01","5,330.01","5,330.01","5,330.01",,0.32%
02/10/2015,"5,313.06","5,313.06","5,313.06","5,313.06",,0.32%
02/09/2015,"5,296.07","5,296.07","5,296.07","5,296.07",,0.29%
02/06/2015,"5,280.72","5,280.72","5,280.72","5,280.72",,-0.07%
02/05/2015,"5,284.41","5,284.41","5,284.41","5,284.41",,0.29%
02/04/2015,"5,268.98","5,268.98","5,268.98","5,268.98",,0.50%
02/03/2015,"5,242.61","5,242.61","5,242.61","5,242.61",,0.38%
02/02/2015,"5,222.76","5,222.76","5,222.76","5,222.76",,0.20%
01/30/2015,"5,212.11","5,212.11","5,212.11","5,212.11",,0.34%
01/29/2015,"5,194.21","5,194.21","5,194.21","5,194.21",,-0.25%
01/28/2015,"5,207.04","5,207.04","5,207.04","5,207.04",,-0.12%
01/27/2015,"5,213.48","5,213.48","5,213.48","5,213.48",,0.07%
01/26/2015,"5,209.84","5,209.84","5,209.84","5,209.84",,-0.15%
01/23/2015,"5,217.88","5,217.88","5,217.88","5,217.88",,0.87%
01/22/2015,"5,172.88","5,172.88","5,172.88","5,172.88",,0.66%
01/20/2015,"5,139.06","5,139.06","5,139.06","5,139.06",,-0.74%
01/19/2015,"5,177.38","5,177.38","5,177.38","5,177.38",,-0.51%
01/16/2015,"5,203.72","5,203.72","5,203.72","5,203.72",,0.04%
01/15/2015,"5,201.61","5,201.61","5,201.61","5,201.61",,0.15%
01/14/2015,"5,193.93","5,193.93","5,193.93","5,193.93",,1.09%
01/13/2015,"5,138.07","5,138.07","5,138.07","5,138.07",,0.31%
01/12/2015,"5,121.99","5,121.99","5,121.99","5,121.99",,0.00%
01/09/2015,"5,121.76","5,121.76","5,121.76","5,121.76",,0.47%
01/08/2015,"5,097.80","5,097.80","5,097.80","5,097.80",,-0.10%
01/07/2015,"5,102.67","5,102.67","5,102.67","5,102.67",,0.08%
01/06/2015,"5,098.49","5,098.49","5,098.49","5,098.49",,0.17%
01/05/2015,"5,089.71","5,089.71","5,089.71","5,089.71",,-0.54%
01/02/2015,"5,117.43","5,117.43","5,117.43","5,117.43",,0.09%
12/31/2014,"5,112.65","5,112.65","5,112.65","5,112.65",,0.41%
12/30/2014,"5,091.60","5,091.60","5,091.60","5,091.60",,0.84%
12/29/2014,"5,049.19","5,049.19","5,049.19","5,049.19",,0.00%
12/24/2014,"5,049.19","5,049.19","5,049.19","5,049.19",,2.89%
12/23/2014,"4,907.27","4,907.27","4,907.27","4,907.27",,-0.06%
12/22/2014,"4,910.32","4,910.32","4,910.32","4,910.32",,0.00%
12/19/2014,"4,910.10","4,910.10","4,910.10","4,910.10",,-0.96%
12/18/2014,"4,957.52","4,957.52","4,957.52","4,957.52",,-1.80%
12/17/2014,"5,048.20","5,048.20","5,048.20","5,048.20",,-0.85%
12/16/2014,"5,091.30","5,091.30","5,091.30","5,091.30",,-0.30%
12/15/2014,"5,106.67","5,106.67","5,106.67","5,106.67",,-0.35%
12/11/2014,"5,124.80","5,124.80","5,124.80","5,124.80",,-0.22%
12/10/2014,"5,135.97","5,135.97","5,135.97","5,135.97",,-0.73%
12/09/2014,"5,173.77","5,173.77","5,173.77","5,173.77",,-0.39%
12/08/2014,"5,193.96","5,193.96","5,193.96","5,193.96",,0.17%
12/05/2014,"5,184.92","5,184.92","5,184.92","5,184.92",,0.29%
12/04/2014,"5,169.88","5,169.88","5,169.88","5,169.88",,1.14%
12/03/2014,"5,111.37","5,111.37","5,111.37","5,111.37",,-1.14%
12/02/2014,"5,170.57","5,170.57","5,170.57","5,170.57",,-0.04%
12/01/2014,"5,172.57","5,172.57","5,172.57","5,172.57",,0.31%
11/28/2014,"5,156.33","5,156.33","5,156.33","5,156.33",,0.08%
11/27/2014,"5,152.26","5,152.26","5,152.26","5,152.26",,-0.42%
11/26/2014,"5,174.02","5,174.02","5,174.02","5,174.02",,0.70%
11/25/2014,"5,137.94","5,137.94","5,137.94","5,137.94",,-0.16%
11/24/2014,"5,145.98","5,145.98","5,145.98","5,145.98",,-0.40%
11/21/2014,"5,166.45","5,166.45","5,166.45","5,166.45",,0.41%
11/20/2014,"5,145.28","5,145.28","5,145.28","5,145.28",,0.55%
11/19/2014,"5,117.08","5,117.08","5,117.08","5,117.08",,0.16%
11/18/2014,"5,108.84","5,108.84","5,108.84","5,108.84",,-0.05%
11/17/2014,"5,111.47","5,111.47","5,111.47","5,111.47",,-0.54%
11/14/2014,"5,139.37","5,139.37","5,139.37","5,139.37",,0.31%
11/13/2014,"5,123.45","5,123.45","5,123.45","5,123.45",,0.00%
11/12/2014,"5,123.45","5,123.45","5,123.45","5,123.45",,0.49%
11/11/2014,"5,098.40","5,098.40","5,098.40","5,098.40",,0.79%
11/10/2014,"5,058.41","5,058.41","5,058.41","5,058.41",,-0.33%
11/07/2014,"5,074.93","5,074.93","5,074.93","5,074.93",,-0.02%
11/06/2014,"5,075.93","5,075.93","5,075.93","5,075.93",,-0.49%
11/05/2014,"5,101.11","5,101.11","5,101.11","5,101.11",,-0.98%
11/04/2014,"5,151.46","5,151.46","5,151.46","5,151.46",,-0.80%
11/03/2014,"5,193.11","5,193.11","5,193.11","5,193.11",,-0.03%
10/31/2014,"5,194.89","5,194.89","5,194.89","5,194.89",,-0.74%
10/30/2014,"5,233.42","5,233.42","5,233.42","5,233.42",,0.23%
10/29/2014,"5,221.44","5,221.44","5,221.44","5,221.44",,0.43%
10/28/2014,"5,198.89","5,198.89","5,198.89","5,198.89",,0.02%
10/27/2014,"5,197.67","5,197.67","5,197.67","5,197.67",,0.71%
10/24/2014,"5,161.21","5,161.21","5,161.21","5,161.21",,-1.87%
10/23/2014,"5,259.43","5,259.43","5,259.43","5,259.43",,0.16%
10/22/2014,"5,251.09","5,251.09","5,251.09","5,251.09",,-0.15%
10/21/2014,"5,259.18","5,259.18","5,259.18","5,259.18",,-0.39%
10/17/2014,"5,279.88","5,279.88","5,279.88","5,279.88",,-0.19%
10/16/2014,"5,290.09","5,290.09","5,290.09","5,290.09",,-0.28%
10/15/2014,"5,304.86","5,304.86","5,304.86","5,304.86",,0.11%
10/14/2014,"5,299.12","5,299.12","5,299.12","5,299.12",,-0.23%
10/13/2014,"5,311.27","5,311.27","5,311.27","5,311.27",,0.58%
10/10/2014,"5,280.46","5,280.46","5,280.46","5,280.46",,0.15%
10/09/2014,"5,272.53","5,272.53","5,272.53","5,272.53",,-0.29%
10/08/2014,"5,287.87","5,287.87","5,287.87","5,287.87",,-0.23%
10/07/2014,"5,300.21","5,300.21","5,300.21","5,300.21",,-0.44%
10/06/2014,"5,323.49","5,323.49","5,323.49","5,323.49",,0.59%
10/03/2014,"5,292.42","5,292.42","5,292.42","5,292.42",,0.81%
10/02/2014,"5,249.65","5,249.65","5,249.65","5,249.65",,-0.34%
10/01/2014,"5,267.54","5,267.54","5,267.54","5,267.54",,0.23%
09/30/2014,"5,255.62","5,255.62","5,255.62","5,255.62",,-0.04%
09/29/2014,"5,257.81","5,257.81","5,257.81","5,257.81",,0.78%
09/26/2014,"5,216.96","5,216.96","5,216.96","5,216.96",,-0.61%
09/25/2014,"5,249.07","5,249.07","5,249.07","5,249.07",,-1.38%
09/24/2014,"5,322.65","5,322.65","5,322.65","5,322.65",,-1.02%
09/23/2014,"5,377.29","5,377.29","5,377.29","5,377.29",,-0.54%
09/22/2014,"5,406.39","5,406.39","5,406.39","5,406.39",,1.86%
09/19/2014,"5,307.52","5,307.52","5,307.52","5,307.52",,1.62%
09/18/2014,"5,222.87","5,222.87","5,222.87","5,222.87",,0.26%
09/17/2014,"5,209.10","5,209.10","5,209.10","5,209.10",,0.77%
09/12/2014,"5,169.50","5,169.50","5,169.50","5,169.50",,0.16%
09/11/2014,"5,161.21","5,161.21","5,161.21","5,161.21",,-0.55%
09/10/2014,"5,190.01","5,190.01","5,190.01","5,190.01",,0.14%
09/09/2014,"5,182.89","5,182.89","5,182.89","5,182.89",,0.27%
09/08/2014,"5,168.80","5,168.80","5,168.80","5,168.80",,0.16%
09/05/2014,"5,160.32","5,160.32","5,160.32","5,160.32",,0.06%
09/04/2014,"5,157.15","5,157.15","5,157.15","5,157.15",,-0.12%
09/03/2014,"5,163.28","5,163.28","5,163.28","5,163.28",,0.00%
09/02/2014,"5,163.21","5,163.21","5,163.21","5,163.21",,0.43%
09/01/2014,"5,140.92","5,140.92","5,140.92","5,140.92",,0.03%
08/29/2014,"5,139.39","5,139.39","5,139.39","5,139.39",,0.99%
08/28/2014,"5,089.16","5,089.16","5,089.16","5,089.16",,0.32%
08/27/2014,"5,072.87","5,072.87","5,072.87","5,072.87",,0.56%
08/26/2014,"5,044.40","5,044.40","5,044.40","5,044.40",,0.21%
08/25/2014,"5,033.69","5,033.69","5,033.69","5,033.69",,0.11%
08/22/2014,"5,028.06","5,028.06","5,028.06","5,028.06",,0.07%
08/21/2014,"5,024.64","5,024.64","5,024.64","5,024.64",,-0.48%
08/20/2014,"5,048.69","5,048.69","5,048.69","5,048.69",,-0.42%
08/19/2014,"5,070.13","5,070.13","5,070.13","5,070.13",,0.59%
08/18/2014,"5,040.56","5,040.56","5,040.56","5,040.56",,-0.05%
08/15/2014,"5,042.90","5,042.90","5,042.90","5,042.90",,0.47%
08/14/2014,"5,019.28","5,019.28","5,019.28","5,019.28",,0.18%
08/13/2014,"5,010.13","5,010.13","5,010.13","5,010.13",,-0.27%
08/12/2014,"5,023.49","5,023.49","5,023.49","5,023.49",,0.16%
08/11/2014,"5,015.57","5,015.57","5,015.57","5,015.57",,0.24%
08/08/2014,"5,003.78","5,003.78","5,003.78","5,003.78",,-0.15%
08/07/2014,"5,011.51","5,011.51","5,011.51","5,011.51",,-0.22%
08/06/2014,"5,022.36","5,022.36","5,022.36","5,022.36",,0.38%
08/05/2014,"5,003.36","5,003.36","5,003.36","5,003.36",,0.99%
08/04/2014,"4,954.51","4,954.51","4,954.51","4,954.51",,0.25%
08/01/2014,"4,942.28","4,942.28","4,942.28","4,942.28",,0.74%
07/31/2014,"4,906.09","4,906.09","4,906.09","4,906.09",,0.31%
07/30/2014,"4,891.03","4,891.03","4,891.03","4,891.03",,0.56%
07/28/2014,"4,863.87","4,863.87","4,863.87","4,863.87",,-0.41%
07/24/2014,"4,883.75","4,883.75","4,883.75","4,883.75",,-0.41%
07/23/2014,"4,903.68","4,903.68","4,903.68","4,903.68",,0.43%
07/22/2014,"4,882.73","4,882.73","4,882.73","4,882.73",,-0.29%
07/21/2014,"4,896.77","4,896.77","4,896.77","4,896.77",,-0.28%
07/18/2014,"4,910.60","4,910.60","4,910.60","4,910.60",,-0.06%
07/17/2014,"4,913.61","4,913.61","4,913.61","4,913.61",,0.88%
07/16/2014,"4,870.96","4,870.96","4,870.96","4,870.96",,-0.39%
07/15/2014,"4,889.99","4,889.99","4,889.99","4,889.99",,-0.25%
07/14/2014,"4,902.30","4,902.30","4,902.30","4,902.30",,0.00%
07/11/2014,"4,902.18","4,902.18","4,902.18","4,902.18",,0.08%
07/10/2014,"4,898.29","4,898.29","4,898.29","4,898.29",,0.11%
07/09/2014,"4,892.84","4,892.84","4,892.84","4,892.84",,0.35%
07/08/2014,"4,876.01","4,876.01","4,876.01","4,876.01",,0.15%
07/07/2014,"4,868.81","4,868.81","4,868.81","4,868.81",,-0.35%
07/04/2014,"4,885.71","4,885.71","4,885.71","4,885.71",,0.02%
07/03/2014,"4,884.69","4,884.69","4,884.69","4,884.69",,-0.78%
07/02/2014,"4,922.99","4,922.99","4,922.99","4,922.99",,-0.06%
07/01/2014,"4,925.86","4,925.86","4,925.86","4,925.86",,0.84%
06/30/2014,"4,885.04","4,885.04","4,885.04","4,885.04",,1.06%
06/27/2014,"4,834.02","4,834.02","4,834.02","4,834.02",,-0.46%
06/26/2014,"4,856.35","4,856.35","4,856.35","4,856.35",,0.22%
06/25/2014,"4,845.60","4,845.60","4,845.60","4,845.60",,-0.22%
06/24/2014,"4,856.15","4,856.15","4,856.15","4,856.15",,0.26%
06/23/2014,"4,843.36","4,843.36","4,843.36","4,843.36",,0.37%
06/20/2014,"4,825.52","4,825.52","4,825.52","4,825.52",,0.59%
06/19/2014,"4,797.42","4,797.42","4,797.42","4,797.42",,0.15%
06/18/2014,"4,790.38","4,790.38","4,790.38","4,790.38",,0.55%
06/17/2014,"4,764.11","4,764.11","4,764.11","4,764.11",,-0.50%
06/16/2014,"4,787.94","4,787.94","4,787.94","4,787.94",,-1.01%
06/13/2014,"4,836.71","4,836.71","4,836.71","4,836.71",,0.53%
06/12/2014,"4,811.00","4,811.00","4,811.00","4,811.00",,-0.44%
06/11/2014,"4,832.09","4,832.09","4,832.09","4,832.09",,0.07%
06/10/2014,"4,828.65","4,828.65","4,828.65","4,828.65",,-0.15%
06/09/2014,"4,835.69","4,835.69","4,835.69","4,835.69",,-0.25%
06/06/2014,"4,847.83","4,847.83","4,847.83","4,847.83",,0.25%
06/05/2014,"4,835.53","4,835.53","4,835.53","4,835.53",,-0.64%
06/03/2014,"4,866.71","4,866.71","4,866.71","4,866.71",,-0.30%
05/30/2014,"4,881.56","4,881.56","4,881.56","4,881.56",,-0.28%
05/29/2014,"4,895.13","4,895.13","4,895.13","4,895.13",,0.20%
05/28/2014,"4,885.29","4,885.29","4,885.29","4,885.29",,-0.06%
05/27/2014,"4,888.36","4,888.36","4,888.36","4,888.36",,-0.24%
05/26/2014,"4,899.92","4,899.92","4,899.92","4,899.92",,-0.52%
05/23/2014,"4,925.58","4,925.58","4,925.58","4,925.58",,0.21%
05/22/2014,"4,915.06","4,915.06","4,915.06","4,915.06",,0.25%
05/21/2014,"4,902.62","4,902.62","4,902.62","4,902.62",,-0.37%
05/20/2014,"4,920.61","4,920.61","4,920.61","4,920.61",,-0.38%
05/19/2014,"4,939.49","4,939.49","4,939.49","4,939.49",,-0.57%
05/16/2014,"4,967.57","4,967.57","4,967.57","4,967.57",,0.45%
05/15/2014,"4,945.33","4,945.33","4,945.33","4,945.33",,0.09%
05/14/2014,"4,940.99","4,940.99","4,940.99","4,940.99",,-0.69%
05/13/2014,"4,975.39","4,975.39","4,975.39","4,975.39",,-0.06%
05/12/2014,"4,978.20","4,978.20","4,978.20","4,978.20",,0.29%
05/09/2014,"4,963.76","4,963.76","4,963.76","4,963.76",,0.03%
05/08/2014,"4,962.06","4,962.06","4,962.06","4,962.06",,0.32%
05/07/2014,"4,946.24","4,946.24","4,946.24","4,946.24",,0.07%
05/06/2014,"4,942.87","4,942.87","4,942.87","4,942.87",,0.25%
05/05/2014,"4,930.63","4,930.63","4,930.63","4,930.63",,-0.59%
05/02/2014,"4,959.91","4,959.91","4,959.91","4,959.91",,0.22%
04/30/2014,"4,948.97","4,948.97","4,948.97","4,948.97",,-0.15%
04/29/2014,"4,956.52","4,956.52","4,956.52","4,956.52",,-0.03%
04/28/2014,"4,958.16","4,958.16","4,958.16","4,958.16",,0.03%
04/25/2014,"4,956.78","4,956.78","4,956.78","4,956.78",,0.67%
04/24/2014,"4,923.71","4,923.71","4,923.71","4,923.71",,0.39%
04/23/2014,"4,904.66","4,904.66","4,904.66","4,904.66",,0.00%
04/22/2014,"4,904.58","4,904.58","4,904.58","4,904.58",,-0.34%
04/17/2014,"4,921.13","4,921.13","4,921.13","4,921.13",,0.29%
04/16/2014,"4,906.96","4,906.96","4,906.96","4,906.96",,-0.08%
04/15/2014,"4,910.92","4,910.92","4,910.92","4,910.92",,0.04%
04/14/2014,"4,909.10","4,909.10","4,909.10","4,909.10",,0.07%
04/11/2014,"4,905.46","4,905.46","4,905.46","4,905.46",,0.54%
04/10/2014,"4,878.88","4,878.88","4,878.88","4,878.88",,-0.28%
04/09/2014,"4,892.70","4,892.70","4,892.70","4,892.70",,0.21%
04/08/2014,"4,882.33","4,882.33","4,882.33","4,882.33",,0.26%
04/07/2014,"4,869.75","4,869.75","4,869.75","4,869.75",,-0.79%
04/04/2014,"4,908.75","4,908.75","4,908.75","4,908.75",,-0.19%
04/03/2014,"4,918.07","4,918.07","4,918.07","4,918.07",,-0.31%
04/02/2014,"4,933.56","4,933.56","4,933.56","4,933.56",,-0.53%
04/01/2014,"4,959.96","4,959.96","4,959.96","4,959.96",,0.29%
03/31/2014,"4,945.78","4,945.78","4,945.78","4,945.78",,-0.54%
03/28/2014,"4,972.45","4,972.45","4,972.45","4,972.45",,0.28%
03/27/2014,"4,958.62","4,958.62","4,958.62","4,958.62",,-0.21%
03/26/2014,"4,969.24","4,969.24","4,969.24","4,969.24",,-0.10%
03/25/2014,"4,974.05","4,974.05","4,974.05","4,974.05",,0.26%
03/24/2014,"4,961.02","4,961.02","4,961.02","4,961.02",,-0.22%
03/21/2014,"4,971.74","4,971.74","4,971.74","4,971.74",,0.62%
03/20/2014,"4,940.97","4,940.97","4,940.97","4,940.97",,0.08%
03/19/2014,"4,936.80","4,936.80","4,936.80","4,936.80",,0.16%
03/18/2014,"4,928.74","4,928.74","4,928.74","4,928.74",,0.12%
03/17/2014,"4,922.65","4,922.65","4,922.65","4,922.65",,-1.23%
03/14/2014,"4,983.83","4,983.83","4,983.83","4,983.83",,0.47%
03/13/2014,"4,960.65","4,960.65","4,960.65","4,960.65",,0.50%
03/12/2014,"4,935.81","4,935.81","4,935.81","4,935.81",,0.41%
03/11/2014,"4,915.84","4,915.84","4,915.84","4,915.84",,-0.56%
03/10/2014,"4,943.57","4,943.57","4,943.57","4,943.57",,0.75%
03/07/2014,"4,906.72","4,906.72","4,906.72","4,906.72",,0.21%
03/06/2014,"4,896.40","4,896.40","4,896.40","4,896.40",,-0.13%
03/05/2014,"4,902.72","4,902.72","4,902.72","4,902.72",,-0.08%
03/04/2014,"4,906.70","4,906.70","4,906.70","4,906.70",,-0.57%
03/03/2014,"4,935.01","4,935.01","4,935.01","4,935.01",,0.03%
02/28/2014,"4,933.41","4,933.41","4,933.41","4,933.41",,0.36%
02/27/2014,"4,915.85","4,915.85","4,915.85","4,915.85",,0.25%
02/26/2014,"4,903.48","4,903.48","4,903.48","4,903.48",,0.57%
02/25/2014,"4,875.82","4,875.82","4,875.82","4,875.82",,0.56%
02/24/2014,"4,848.71","4,848.71","4,848.71","4,848.71",,0.26%
02/21/2014,"4,836.25","4,836.25","4,836.25","4,836.25",,0.61%
02/20/2014,"4,806.69","4,806.69","4,806.69","4,806.69",,0.43%
02/19/2014,"4,786.18","4,786.18","4,786.18","4,786.18",,-0.23%
02/18/2014,"4,797.20","4,797.20","4,797.20","4,797.20",,-0.20%
02/17/2014,"4,806.73","4,806.73","4,806.73","4,806.73",,-0.66%
02/14/2014,"4,838.47","4,838.47","4,838.47","4,838.47",,-0.02%
02/13/2014,"4,839.52","4,839.52","4,839.52","4,839.52",,-0.06%
02/12/2014,"4,842.22","4,842.22","4,842.22","4,842.22",,0.18%
02/11/2014,"4,833.36","4,833.36","4,833.36","4,833.36",,0.31%
02/10/2014,"4,818.28","4,818.28","4,818.28","4,818.28",,-0.28%
02/07/2014,"4,831.80","4,831.80","4,831.80","4,831.80",,-0.25%
02/06/2014,"4,843.90","4,843.90","4,843.90","4,843.90",,-0.54%
02/05/2014,"4,870.43","4,870.43","4,870.43","4,870.43",,-0.28%
02/04/2014,"4,883.90","4,883.90","4,883.90","4,883.90",,1.15%
02/03/2014,"4,828.34","4,828.34","4,828.34","4,828.34",,-0.57%
01/31/2014,"4,856.15","4,856.15","4,856.15","4,856.15",,-2.11%
01/30/2014,"4,960.99","4,960.99","4,960.99","4,960.99",,-1.09%
01/29/2014,"5,015.67","5,015.67","5,015.67","5,015.67",,-0.89%
01/28/2014,"5,060.53","5,060.53","5,060.53","5,060.53",,-0.35%
01/27/2014,"5,078.13","5,078.13","5,078.13","5,078.13",,-0.28%
01/22/2014,"5,092.16","5,092.16","5,092.16","5,092.16",,0.34%
01/21/2014,"5,075.06","5,075.06","5,075.06","5,075.06",,1.03%
01/20/2014,"5,023.12","5,023.12","5,023.12","5,023.12",,0.09%
01/17/2014,"5,018.58","5,018.58","5,018.58","5,018.58",,-0.05%
01/16/2014,"5,021.07","5,021.07","5,021.07","5,021.07",,-0.74%
01/15/2014,"5,058.51","5,058.51","5,058.51","5,058.51",,0.71%
01/14/2014,"5,023.05","5,023.05","5,023.05","5,023.05",,0.12%
01/13/2014,"5,017.20","5,017.20","5,017.20","5,017.20",,-0.84%
01/10/2014,"5,059.52","5,059.52","5,059.52","5,059.52",,0.30%
01/09/2014,"5,044.35","5,044.35","5,044.35","5,044.35",,0.67%
01/08/2014,"5,010.93","5,010.93","5,010.93","5,010.93",,0.36%
01/07/2014,"4,993.12","4,993.12","4,993.12","4,993.12",,1.06%
01/06/2014,"4,940.51","4,940.51","4,940.51","4,940.51",,0.80%
01/03/2014,"4,901.12","4,901.12","4,901.12","4,901.12",,-0.20%
01/02/2014,"4,910.74","4,910.74","4,910.74","4,910.74",,-0.33%
12/31/2013,"4,926.97","4,926.97","4,926.97","4,926.97",,1.08%
12/30/2013,"4,874.29","4,874.29","4,874.29","4,874.29",,-0.25%
